1	4	58	1	2	5	1	4	4250	2	0	0	4	2	4
1	5	30	1	1	8	1	1	2400	1	0	0	2	2	10
1	3	33	1	2	5	1	1	2400	1	0	0	2	2	4
1	6	34	2	2	5	1	1	1440	1	0	0	2	2	4
1	2	36	1	1	8	1	1	4200	1	0	0	2	2	10
1	3	39	1	2	7	1	1	3744	1	0	0	1	2	8
1	4	31	1	1	5	1	6	400	4	0	0	4	2	4
1	2	64	2	2	3	1	2	1200	1	0	0	2	2	2
1	3	44	1	2	5	1	4	3650	2	0	0	4	2	4
1	4	55	2	2	3	1	3	960	1	0	0	2	2	2
1	4	36	1	2	7	1	1	2400	1	0	0	2	2	8
1	4	37	1	2	5	1	1	3000	1	0	0	2	2	4
1	4	50	1	2	6	1	4	1800	2	0	0	4	2	6
1	5	53	1	2	8	1	1	2772	1	0	0	2	2	10
1	3	49	1	2	7	1	1	5800	1	0	0	1	2	8
1	4	46	1	2	5	1	4	6100	2	0	0	4	2	4
1	5	40	2	2	5	3	6	1200	4	0	0	4	2	4
1	1	62	1	4	4	1	4	1800	2	0	0	4	2	3
1	4	48	2	2	5	1	4	3000	2	0	0	4	2	4
1	4	59	1	2	5	1	6	2400	4	0	0	4	2	4
1	6	29	1	1	7	1	1	972	1	0	0	2	2	8
1	4	33	1	1	7	1	6	4740	4	6	10	4	2	8
1	5	66	2	5	2	6	1	720	1	0	0	2	2	1
1	3	77	1	5	5	1	4	1200	2	0	0	4	2	4
1	4	59	1	2	7	1	6	1152	4	0	0	4	2	8
1	3	38	2	1	7	1	4	600	2	0	0	4	2	8
1	3	36	1	2	7	1	1	2000	1	0	0	2	2	8
1	4	58	1	2	5	1	4	3700	2	0	0	4	2	4
1	5	57	2	2	3	1	1	480	1	0	0	2	2	2
1	1	28	1	1	5	1	2	3900	1	0	0	2	2	4
1	4	38	1	2	7	1	1	4320	1	0	0	2	2	8
1	4	44	1	2	6	1	1	6180	1	0	0	2	2	6
1	3	55	2	2	4	1	1	864	1	0	0	2	2	3
1	3	31	2	2	6	1	1	2472	1	0	0	1	2	6
1	1	33	2	1	8	1	2	1200		1	0	4	2	10
1	5	48	1	2	7	1	4	9297	2	0	0	4	2	8
1	4	57	1	2	5	1	4	1515	2	0	0	4	2	4
1	4	50	2	2	6	4	6	520	4	1	0	4	2	5
1	3	53	1	2	9	1	1	7000	1	0	0	1	2	10
1	5	48	1	2	5	1	4	6600	2	0	0	4	2	4
1	1	43	1	4	4	1	6	700	4	0	0	4	2	3
1	5	24	2	1	6	1	1	2500	1	0	0	1	2	6
1	5	40	2	2	7	1	4	3000	2	0	0	4	2	8
1	5	64	2	5	3	1	1	840	1	0	0	2	2	2
1	5	53	1	2	5	1	2	2256	1	0	0	2	2	4
1	3	52	1	1	6	1	3	864	1	0	0	2	2	6
1	4	56	2	2	4	1	2	1800	1	0	0	2	2	3
1	5	62	1	2	3	1	3	500	1	0	0	2	2	2
1	5	42	1	2	8	4	1	8016	1	0	0	2	2	9
1	3	51	2	2	5	1	4	2400	2	0	0	4	2	4
1	3	33	1	4	5	1	1	1100	1	0	0	2	2	4
1	3	56	1	2	5	3	1	1500	1	0	0	1	2	4
1	4	28	2	1	6	1	1	2000	1	0	0	2	2	6
1	3	30	1	1	7	1	1	2000	1	0	0	1	2	8
1	4	52	2	2	5	1	1	1080	1	0	0	2	2	4
1	4	48	1	2	7	4	1	6180	1	0	0	1	2	5
1	2	64	2	2	5	1	6	999999	4	0	0	4	2	4
1	4	51	1	2	4	1	4	600	2	0	0	4	2	3
1	3	28	1	1	5	1	1	2400	1	0	0	2	2	4
1	3	33	2	2	7	1	1	2100	1	0	0	1	2	8
1	4	48	2	2	7	1	4	2600	2	0	0	4	2	8
1	4	53	2	2	5	1	1	960	1	0	0	2	2	4
1	4	38	1	2	7	1	1	6700	1	0	0	1	2	8
1	4	45	2	2	5	1	2	780	1	0	0	1	2	4
1	5	27	1	1	6	1	1	1800	1	0	0	2	2	6
1	1	29	1	1	7	1	1	3300	1	10	0	1	1	8
1	2	33	2	1	8	2	1	1800	1	0	0	2	2	10
1	2	65	1	2	5	1	4	6100	2	0	0	4	2	4
1	4	45	1	2	5	1	4	5000	2	0	0	4	2	4
1	3	31	2	2	7	1	1	2250	1	0	0	2	2	8
1	2	27	2	2	8	3	1	1944	1	0	0	2	2	9
1	4	30	1	1	6	1	1	1872	1	0	0	2	2	6
1	4	43	1	2	7	1	1	8880	1	0	0	1	2	8
1	3	66	1	2	4	1	1	300	1	0	0	2	2	3
1	2	72	1	5	3	1	1	840	1	0	0	2	2	2
1	2	37	2	4	6	3	2	960	1	0	0	1	2	5
1	3	64	1	2	5	1	4	120	2	0	0	4	2	4
1	1	66	2	5	2	6	2	360	1	0	0	2	2	1
1	3	34	1	1	7	1	1	2880	1	0	0	2	2	8
1	4	46	2	2	7	4	2	830	1	0	0	2	2	8
1	1	26	2	1	8	1	1	3200	1	6	10	2	2	10
1	4	32	1	1	6	1	6	1500	4	0	0	4	2	6
1	3	51	2	5	4	1	1	1116	1	0	0	2	2	3
1	4	49	1	2	5	1	4	3000	2	0	0	4	2	4
1	4	52	1	2	5	1	4	1200	2	0	0	4	2	4
1	3	44	2	3	5	1	1	1680	1	0	0	2	2	4
1	3	38	1	2	6	1	1	999999	1	0	0	1	2	6
1	4	56	1	2	3	1	4	3000	2	0	0	4	2	2
1	2	62	1	2	5	1	4	1800	2	0	0	4	2	4
1	3	37	1	2	6	1	1	2220	1	0	0	2	2	6
1	2	53	2	1	7	1	1	4380	1	0	0	1	2	8
1	3	41	1	2	5	1	1	3000	1	0	0	2	2	4
1	4	38	1	2	5	1	3	3000	1	0	0	2	2	4
1	3	53	1	4	5	1	1	3000	1	0	0	1	2	4
1	2	33	2	1	6	1	6	1008	4	0	0	4	2	6
1	3	36	1	2	6	1	1	5632	1	0	0	1	2	6
1	4	48	2	2	5	1	1	1800	1	0	0	2	2	4
1	5	67	2	5	2	6	1	1320	1	0	0	2	2	1
1	3	36	1	2	7	1	1	3600	1	0	0	2	2	8
1	4	45	1	2	5	1	4	6200	2	0	0	4	2	4
1	3	27	1	2	6	1	1	1836	1	0	0	2	2	6
1	2	52	2	5	5	1	1	4200	1	0	0	1	2	4
1	3	54	2	2	5	1	1	2500	1	0	0	1	2	4
1	3	59	1	2	4	1	6	486	4	0	0	4	2	3
1	3	67	1	2	7	1	4	150	2	0	0	4	2	8
1	4	46	1	2	7	1	1	6000	1	0	0	2	2	8
1	3	45	1	2	5	1	4	2460	2	0	0	4	2	4
1	5	57	1	2	5	1	1	1700	1	0	0	2	1	4
1	5	51	1	2	5	1	1	2906	1	0	0	2	2	4
1	4	28	2	1	7	4	1	2244	1	0	0	2	2	7
1	1	45	1	4	3	1	1	3000	1	0	0	2	2	2
1	4	38	2	2	5	1	2	610	1	0	0	2	2	4
1	4	39	1	2	7	1	1	3600	1	0	0	2	2	8
1	1	69	2	4	3	1	3	480	1	0	0	2	2	2
1	5	36	1	2	6	1	1	3600	1	0	0	2	2	6
1	4	46	2	2	5	1	1	1800	1	0	0	2	2	4
1	3	32	2	2	6	1	1	2580	1	0	0	1	2	6
1	4	37	2	2	5	1	6	390	4	0	0	4	2	4
1	3	33	1	2	6	1	1	3780	1	0	0	1	2	6
1	4	56	1	2	7	1	4	6200	2	0	0	4	2	8
1	3	58	2	5	2	6	1	1560	1	0	0	2	2	1
1	4	29	2	1	7	1	1	1840	1	99	999999	1	2	8
1	4	69	1	2	7	1	4	3120	2	0	0	4	2	8
1	3	47	1	2	3	1	3	540	1	0	0	2	2	2
1	3	52	2	2	3	1	1	1440	1	0	0	2	2	2
1	2	51	1	4	3	3	4	1200	2	0	0	4	2	2
1	3	58	1	2	7	1	4	13000	2	0	0	4	2	8
1	4	60	1	2	5	1	4	600	2	0	0	4	2	4
1	4	53	2	2	4	1	1	1560	1	0	0	2	2	3
1	5	41	1	2	5	1	3	3480	1	0	0	2	2	4
1	6	39	1	2	5	1	3	2400	1	0	0	2	2	4
1	4	41	1	2	7	1	1	4370	1	0	0	2	2	8
1	4	45	1	2	5	1	3	2880	1	0	0	2	2	4
1	3	59	1	2	5	1	1	1212	1	0	0	2	2	4
1	2	39	1	1	5	1	1	1224	1	0	0	2	2	4
1	2	68	1	2	5	1	1	600	1	0	0	2	2	4
1	1	34	1	1	7	1	4	999999	2	0	0	4	2	8
1	3	36	1	2	8	1	1	5500	1	0	0	2	2	10
1	2	32	1	2	5	1	1	3348	1	0	0	2	1	4
1	2	32	1	2	7	1	1	2500	1	0	0	2	2	8
1	4	52	1	2	7	1	6	3700	4	0	0	4	2	8
1	2	51	1	2	7	5	1	3360	1	0	0	2	2	5
1	1	70	2	5	3	1	1	600	1	0	0	2	2	2
1	2	66	1	2	7	1	2	516	1	0	0	2	2	8
1	3	50	1	2	7	1	1	7416	1	0	0	2	2	8
1	5	44	2	2	7	1	1	4500	1	0	0	2	2	8
1	1	30	1	1	6	3	2	1344	1	0	0	2	2	5
1	4	45	2	2	5	1	6	820	4	0	0	4	2	4
1	4	37	2	2	5	1	1	1200	1	0	0	2	2	4
1	4	56	2	2	3	1	1	1920	1	0	0	2	2	2
1	3	61	2	2	3	1	1	600	1	0	0	2	2	2
1	4	25	2	1	6	1	1	991	1	0	0	2	2	6
1	4	47	1	2	4	1	4	3708	2	0	0	4	2	3
1	4	51	1	2	5	1	1	3100	1	0	0	1	2	4
1	1	67	1	5	7	1	1	420	1	0	0	2	2	8
1	4	38	2	2	5	1	2	600	1	0	0	2	2	4
1	5	40	2	2	5	1	4	1200	2	0	0	4	2	4
1	4	50	1	2	4	1	4	2090	2	0	0	4	2	3
1	2	53	1	1	3	3	3	720	1	0	0	2	2	2
1	4	37	1	2	8	1	1	5644	1	0	0	1	2	10
1	4	42	2	2	4	1	6	900	4	0	0	4	2	3
1	1	33	1	1	5	1	1	1800	1	0	0	2	2	4
1	2	55	1	2	4	1	4	1800	2	0	0	4	2	3
1	4	26	2	1	8	2	6	1600	4	0	0	4	2	10
1	5	35	2	1	7	3	1	1440	1	0	0	2	2	6
1	5	41	1	2	5	1	4	2400	2	0	0	4	2	4
1	4	51	1	3	7	1	4	3600	2	0	0	4	2	8
1	2	38	1	2	8	2	1	1460	1	0	0	2	2	10
1	2	54	2	2	5	1	2	1200	1	0	0	2	2	4
1	3	63	1	2	8	1	6	600	4	0	0	4	2	10
1	2	26	2	1	7	1	1	1800	1	0	0	2	2	8
1	4	56	1	2	7	1	3	1200	1	0	0	2	2	8
1	3	32	1	1	5	1	3	1800	1	0	0	2	2	4
1	4	51	2	2	4	1	3	1200	1	0	0	2	2	3
1	3	57	1	2	5	1	3	2400	1	0	0	2	2	4
1	4	36	2	2	5	1	2	310	1	0	0	2	2	4
1	3	55	1	2	7	1	4	1000	2	0	0	4	2	8
1	1	58	2	5	5	1	4	1800	2	0	0	4	2	4
1	4	50	1	2	5	1	1	4106	1	0	0	2	2	4
1	4	34	1	2	6	1	1	2500	1	0	0	1	2	6
1	4	36	1	2	9	1	1	3600	1	0	0	2	2	10
1	4	49	2	2	3	1	3	1200	1	0	0	2	2	2
1	4	45	1	2	4	1	1	2424	1	0	0	2	2	3
1	4	40	1	2	7	1	1	2400	1	0	0	2	2	8
1	4	27	1	1	5	1	1	1872	1	0	0	2	2	4
1	4	42	1	2	7	1	1	4350	1	0	0	2	2	8
1	3	25	1	1	7	4	6	1740	4	0	0	4	2	7
1	4	51	1	2	5	1	1	3000	1	0	0	2	2	4
1	4	33	2	2	7	1	1	600	1	0	0	2	2	8
1	3	36	1	2	8	5	1	7500	1	0	0	2	2	9
1	5	52	1	2	5	1	1	5280	1	0	0	2	2	4
1	3	58	2	2	7	1	1	5280	1	0	0	2	2	8
1	2	25	2	2	7	1	6	1700	4	0	0	4	2	8
1	4	45	1	2	3	1	4	2400	2	0	0	4	2	2
1	3	35	1	2	7	1	1	2460	1	0	0	2	2	8
1	4	37	1	2	5	1	1	3372	1	0	0	2	2	4
1	1	55	1	1	3	1	4	480	2	0	0	4	2	2
1	4	48	2	2	4	1	6	400	4	0	0	4	2	3
1	2	37	1	2	7	1	4	2350	2	0	0	4	2	8
1	2	82	1	2	7	1	1	2160	1	0	0	2	2	8
1	3	37	1	2	5	1	4	1200	2	0	0	4	2	4
1	3	37	1	2	7	1	1	3000	1	0	0	2	2	8
1	5	51	1	2	7	1	4	6300	2	0	0	4	2	8
1	7	38	2	2	7	1	1	3000	1	0	0	1	2	8
1	4	29	1	1	5	1	6	1050	4	0	0	4	2	4
1	3	31	1	1	5	1	4	600	2	0	0	4	2	4
1	4	60	1	2	5	1	1	1560	1	0	0	2	2	4
1	4	52	1	2	7	1	1	4500	1	0	0	2	2	8
1	3	34	1	1	6	1	1	3000	1	3	0	2	2	6
1	1	24	2	1	6	1	1	2400	1	0	0	2	2	6
1	3	37	1	2	7	1	1	4200	1	0	0	1	2	8
1	2	33	1	2	7	1	1	5200	1	0	0	1	2	8
1	1	31	1	1	7	3	4	2400	2	0	0	4	2	7
1	1	27	2	1	7	1	1	3300	1	0	0	2	2	8
1	2	53	1	2	7	1	1	3720	1	9	0	1	2	8
1	2	65	1	2	4	1	1	840	1	0	0	2	2	3
1	4	39	1	2	5	1	1	3400	1	0	0	2	2	4
1	1	27	1	1	7	1	1	4800	1	0	0	2	2	8
1	2	34	1	1	7	1	1	7440	1	0	0	2	2	8
1	4	46	1	2	5	1	1	4800	1	0	0	2	2	4
1	1	27	1	1	5	1	1	1200	1	0	0	2	2	4
1	1	39	1	1	5	1	1	2316	1	0	0	2	2	4
1	2	75	2	5	2	6	3	372	1	0	0	2	2	1
1	5	41	1	2	5	1	1	2400	1	0	0	2	2	4
1	4	60	1	2	3	1	1	1800	1	0	0	1	2	2
1	4	29	1	1	6	1	4	4100	2	0	0	4	2	6
1	3	51	2	4	5	1	4	1800	2	0	0	4	2	4
1	5	57	2	2	3	1	6	576	4	0	0	4	2	2
1	5	43	1	2	5	3	1	2400	1	0	0	2	2	4
1	4	33	2	2	5	1	6	1656	4	0	0	4	2	4
1	4	53	1	2	4	1	4	1800	2	0	0	4	2	3
1	1	39	1	1	5	1	4	1800	2	0	0	4	2	4
1	4	43	2	2	5	1	1	972	1	0	0	2	2	4
1	5	26	2	1	5	1	1	1080	1	0	0	2	2	4
1	4	49	2	2	5	1	2	540	1	0	0	2	2	4
1	4	36	2	2	5	1	6	640	4	0	0	4	2	4
1	2	48	1	2	5	1	4	960	2	0	0	4	2	4
1	3	55	1	2	5	3	4	1800	2	0	0	4	2	4
1	2	65	1	2	3	1	3	1536	1	0	0	2	2	2
1	1	25	2	1	5	1	1	1440	1	0	0	2	2	4
1	5	61	1	3	7	1	4	80	2	0	0	4	2	8
1	2	60	1	2	5	1	4	2460	2	0	0	4	2	4
1	4	59	1	2	7	1	1	4000	1	0	0	1	2	8
1	3	37	1	2	7	1	1	4000	1	0	0	2	2	8
1	4	35	2	2	8	1	1	2400	1	99	4	2	2	10
1	5	29	2	1	7	1	1	1824	1	0	0	2	2	8
1	1	28	2	2	7	3	1	960	1	0	0	2	1	7
1	4	39	2	2	6	1	1	1860	1	0	0	2	2	6
1	4	41	1	2	5	1	1	3000	1	0	0	1	2	4
1	1	33	2	1	5	1	1	1080	1	0	0	2	2	4
1	4	35	2	2	5	1	1	1560	1	0	0	2	2	4
1	4	50	2	2	5	1	4	1080	2	0	0	4	2	4
1	4	46	1	2	7	1	4	6050	2	0	0	4	2	8
1	4	26	1	1	5	1	1	1200	1	0	0	2	2	4
1	4	55	1	2	8	1	1	2650	1	0	0	2	2	10
1	3	58	1	2	7	1	1	8000	1	8	0	2	2	8
1	4	40	1	2	5	1	3	1920	1	0	0	2	2	4
1	1	38	1	1	4	1	3	1680	1	0	0	2	2	3
1	6	36	1	2	5	1	1	1440	1	0	0	2	2	4
1	4	52	1	2	5	1	4	4850	2	0	0	4	2	4
1	1	27	1	1	7	1	1	320	1	10	15	1	2	8
1	4	47	2	2	5	1	4	9840	2	0	0	4	1	4
1	3	49	1	3	4	3	3	1200	1	0	0	2	2	3
1	3	50	1	2	5	1	4	3120	2	0	0	4	2	4
1	4	27	2	1	7	1	6	720	4	0	0	4	2	8
1	3	35	1	1	6	1	1	2100	1	0	0	2	2	6
1	2	28	1	2	7	4	1	2880	1	0	0	2	2	7
1	4	36	1	2	5	3	3	1800	1	0	0	2	2	4
1	1	33	2	1	7	1	4	3050	2	0	0	4	2	8
1	3	71	1	2	5	1	6	800	4	0	0	4	2	4
1	4	47	2	2	7	1	1	1440	1	0	0	2	2	8
1	4	47	1	2	7	1	4	3000	2	0	0	4	2	8
1	3	57	2	5	5	1	6	960	4	0	0	4	2	4
1	4	44	1	2	5	3	1	900	1	0	0	2	2	4
1	2	50	2	5	5	1	1	1440	1	0	0	2	2	4
1	4	39	1	2	7	1	4	600	2	7	0	4	2	8
1	4	24	2	1	6	1	2	1440	1	0	0	1	2	6
1	4	49	1	2	4	1	4	2000	2	0	0	4	2	3
1	4	54	2	2	4	1	1	1200	1	0	0	2	2	3
1	3	58	1	2	5	1	1	2400	1	0	0	2	2	4
1	3	45	1	2	5	1	3	900	1	0	0	2	2	4
1	1	65	1	5	2	6	3	840	1	0	0	2	2	1
1	2	35	1	2	5	3	1	2500	1	0	0	3	2	4
1	4	44	1	2	4	1	1	2000	1	0	0	2	2	3
1	3	29	2	2	6	1	6	450	4	0	0	4	2	6
1	1	27	1	1	6	1	1	1596	1	0	0	2	1	6
1	5	21	2	1	5	1	1	927	1	0	0	3	2	4
1	4	41	1	2	7	1	1	9960	1	0	0	2	2	8
1	1	38	2	1	5	1	2	1100	1	0	0	2	2	4
1	4	61	1	2	5	1	4	1240	2	0	0	4	2	4
1	4	35	1	2	4	1	3	1440	1	0	0	2	2	3
1	4	35	1	2	5	1	4	3363	2	0	0	4	2	4
1	2	57	2	3	4	1	4	1240	2	0	0	4	2	3
1	1	34	2	1	5	1	4	3100	2	0	0	4	2	4
1	3	31	1	2	5	1	4	6200	2	0	0	4	2	4
1	3	48	2	2	4	1	1	1200	1	0	0	2	2	3
1	3	58	1	2	4	1	1	1800	1	0	0	2	2	3
1	3	31	1	1	8	1	1	3500	1	0	0	2	2	10
1	5	27	1	1	5	1	1	1800	1	0	0	2	2	4
1	2	54	1	2	7	1	1	3072	1	0	0	2	2	8
1	5	46	2	2	7	1	1	2820	1	0	0	1	2	8
1	4	26	2	1	7	1	1	1596	1	0	0	2	2	8
1	4	40	2	2	9	1	1	4800	1	0	0	1	2	10
1	4	48	2	2	5	1	1	1080	1	0	0	2	2	4
1	4	61	1	2	5	1	3	2400	1	0	0	2	2	4
1	2	37	1	2	9	1	1	5000	1	1	0	1	2	10
1	4	51	2	2	4	1	3	720	1	0	0	2	2	3
1	2	62	1	2	7	3	1	1800	1	0	0	1	2	6
1	4	48	1	2	5	1	1	4632	1	0	0	1	2	4
1	4	43	2	3	5	1	3	840	1	0	0	2	2	4
1	5	44	2	2	5	1	1	1020	1	0	0	2	2	4
1	4	39	2	2	5	1	4	999999	2	0	0	4	2	4
1	4	22	2	1	6	1	1	1692	1	0	0	2	1	6
1	4	50	1	2	5	1	4	3400	2	0	0	4	2	4
1	3	33	1	2	7	1	1	2832	1	0	0	2	1	8
1	2	62	1	2	3	1	6	770	4	0	0	4	2	2
1	2	53	1	4	5	1	1	1620	1	0	0	2	2	4
1	2	69	1	5	5	1	1	840	1	0	0	2	2	4
1	4	26	2	1	7	1	1	2820	1	0	0	2	2	8
1	5	63	1	2	9	1	4	5000	2	0	0	4	2	10
1	4	61	1	2	3	1	1	1500	1	0	0	1	2	2
1	4	51	2	2	4	1	2	900	1	0	0	2	2	3
1	4	27	2	1	7	1	4	400	2	0	0	4	2	8
1	2	65	1	2	4	3	6	1450	4	0	0	4	2	3
1	3	53	1	2	4	1	3	960	1	0	0	2	2	3
1	4	37	1	2	5	1	1	4020	1	0	0	2	2	4
1	4	52	2	2	4	1	1	999999	1	0	0	2	2	3
1	4	35	1	1	6	3	1	1310	1	0	0	2	2	5
1	2	43	2	1	7	1	4	4800	2	0	0	4	2	8
1	3	38	2	2	5	1	1	1680	1	0	0	2	2	4
1	4	42	2	2	5	1	1	1200	1	0	0	2	2	4
1	3	31	1	1	5	1	1	2892	1	0	0	2	1	4
1	4	46	1	2	7	1	6	1464	4	0	0	4	2	8
1	4	26	1	1	6	1	1	2196	1	0	0	2	2	6
1	1	72	2	5	4	1	4	960	2	0	0	4	2	3
1	4	52	1	2	5	1	4	8700	2	0	0	4	2	4
1	3	49	1	2	5	1	1	1500	1	0	0	2	2	4
1	4	48	1	4	5	1	4	2000	2	0	0	4	2	4
1	6	40	1	2	5	1	1	3600	1	0	0	2	2	4
1	4	36	2	2	7	1	1	2360	1	0	0	2	2	8
1	5	39	2	2	4	1	1	960	1	0	0	2	2	3
1	1	61	1	4	7	1	1	1440	1	0	0	2	2	8
1	2	27	2	1	5	1	1	1104	1	0	0	2	2	4
1	3	37	1	2	7	1	1	4200	1	0	0	1	2	8
1	2	28	1	1	7	4	1	3120	1	0	0	2	2	7
1	4	59	1	2	4	1	1	2500	1	0	0	2	2	3
1	3	37	1	2	6	1	6	2880	4	0	0	4	2	6
1	4	46	2	2	5	1	2	720	1	0	0	2	2	4
1	1	38	1	1	6	1	3	2400	1	0	0	2	2	6
1	1	28	2	1	7	1	6	2400	4	0	0	4	2	8
1	2	44	1	4	3	1	3	1200	1	0	0	2	2	2
1	4	25	2	1	7	1	6	1200	4	0	0	4	2	8
1	4	25	1	1	7	4	6	600	4	0	0	4	2	7
1	3	37	1	2	7	1	4	18000	2	0	0	4	2	8
1	2	30	1	1	5	1	1	6360	1	0	0	2	2	4
1	2	32	2	2	7	1	1	1200	1	0	0	2	2	8
1	4	47	1	2	8	2	1	2880	1	0	0	2	2	10
1	5	17	2	1	5	4	6	150	4	0	0	4	2	4
1	6	45	1	2	5	1	4	1120	2	0	0	4	2	4
1	4	26	2	1	6	1	1	1620	1	0	0	3	2	6
1	2	58	1	2	7	3	1	3000	1	0	0	2	2	5
1	3	34	2	2	7	5	1	6000	1	2	0	1	1	7
1	2	79	1	2	3	3	3	100	1	0	0	2	2	2
1	4	40	1	2	7	1	1	4600	1	0	0	1	2	8
1	3	57	1	2	4	1	4	2400	2	0	0	4	2	3
1	5	61	2	2	4	1	4	440	2	0	0	4	2	3
1	3	69	1	2	5	1	6	870	4	0	0	4	2	4
